key,img_id,v1,v2,o1,o2,Type,Subtype,Task_template,Context,Label
1_l_l_0007_o.jpg,l_l_0007_o.jpg,The man and the woman,different windbreakers,a man,a military tank,Logical,Logical Form,Do [v1] wear [v2] ?,The man and the woman wore a windbreaker. ,1
0_l_l_0008.jpg,l_l_0008.jpg,the woman and the man,the same tie,a woman,a football,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the man wore a black tie. ,0
1_l_l_0008.jpg,l_l_0008.jpg,the woman and the man,different ties,a woman,a football,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the man wore a black tie. ,1
0_l_l_0008_n.jpg,l_l_0008_n.jpg,the girl and the boy,the same tie,a girl,a military tank,Logical,Logical Form,Do [v1] wear [v2] ?,The girl and the boy wore a black tie. ,0
1_l_l_0008_n.jpg,l_l_0008_n.jpg,the girl and the boy,different ties,a girl,a military tank,Logical,Logical Form,Do [v1] wear [v2] ?,The girl and the boy wore a black tie. ,1
0_l_l_0008_n_o.jpg,l_l_0008_n_o.jpg,the woman and the girl,the same kimono,a woman,a military tank,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the girl wore a kimono. ,0
1_l_l_0008_n_o.jpg,l_l_0008_n_o.jpg,the woman and the girl,different kimonos,a woman,a military tank,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the girl wore a kimono. ,1
0_l_l_0008_o.jpg,l_l_0008_o.jpg,the man and the boy,the same cape,a man,a military tank,Logical,Logical Form,Do [v1] wear [v2] ?,The man and the boy wore a cape. ,0
1_l_l_0008_o.jpg,l_l_0008_o.jpg,the man and the boy,different capes,a man,a military tank,Logical,Logical Form,Do [v1] wear [v2] ?,The man and the boy wore a cape. ,1
0_l_l_0009.jpg,l_l_0009.jpg,the girl and the boy,the same sweater,a girl,a lake,Logical,Logical Form,Do [v1] wear [v2] ?,The girl and the boy wore a white sweater. ,0
1_l_l_0009.jpg,l_l_0009.jpg,the girl and the boy,different sweaters,a girl,a lake,Logical,Logical Form,Do [v1] wear [v2] ?,The girl and the boy wore a white sweater. ,1
0_l_l_0009_n.jpg,l_l_0009_n.jpg,the woman and the man,the same sweater,a woman,a military tank,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the man wore a white sweater. ,0
1_l_l_0009_n.jpg,l_l_0009_n.jpg,the woman and the man,different sweaters,a woman,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the man wore a white sweater. ,1
0_l_l_0009_n_o.jpg,l_l_0009_n_o.jpg,the woman and the girl,the same veil,a woman,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the girl wore a veil. ,0
1_l_l_0009_n_o.jpg,l_l_0009_n_o.jpg,the woman and the girl,different veils,a woman,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the girl wore a veil. ,1
0_l_l_0009_o.jpg,l_l_0009_o.jpg,the man and the boy,the same coat,a man,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The man and the boy wore a coat. ,0
1_l_l_0009_o.jpg,l_l_0009_o.jpg,the man and the boy,different coats,a man,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The man and the boy wore a coat. ,1
0_l_l_0010.jpg,l_l_0010.jpg,the man and the boy,the same nose ring,a man,a banana,Logical,Logical Form,Do [v1] wear [v2] ?,The man and boy wore a nose ring. ,0
1_l_l_0010.jpg,l_l_0010.jpg,the man and the boy,different nose rings,a man,a banana,Logical,Logical Form,Do [v1] wear [v2] ?,The man and boy wore a nose ring. ,1
0_l_l_0010_n.jpg,l_l_0010_n.jpg,the woman and the girl,the same nose ring,a woman,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and girl wore a nose ring. ,0
1_l_l_0010_n.jpg,l_l_0010_n.jpg,the woman and the girl,different nose rings,a woman,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and girl wore a nose ring. ,1
0_l_l_0010_n_o.jpg,l_l_0010_n_o.jpg,the man and the boy,the same nose headband,a man,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The man and the boy wore a headband. ,0
1_l_l_0010_n_o.jpg,l_l_0010_n_o.jpg,the man and the boy,different nose headbands,a man,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The man and the boy wore a headband. ,1
0_l_l_0010_o.jpg,l_l_0010_o.jpg,the woman and the boy,the same scarf,a woman,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the boy wore a scarf. ,0
1_l_l_0010_o.jpg,l_l_0010_o.jpg,the woman and the boy,different scarfs,a woman,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the boy wore a scarf. ,1
0_l_l_0011.jpg,l_l_0011.jpg,the boy and the woman,the same headphone,a boy,a burger,Logical,Logical Form,Do [v1] wear [v2] ?,The boy and the woman wore a headphone. ,0
1_l_l_0011.jpg,l_l_0011.jpg,the boy and the woman,different headphones,a boy,a burger,Logical,Logical Form,Do [v1] wear [v2] ?,The boy and the woman wore a headphone. ,1
0_l_l_0011_n.jpg,l_l_0011_n.jpg,the girl and the man,the same headphone,a girl,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The girl and the man wore a headphone. ,0
1_l_l_0011_n.jpg,l_l_0011_n.jpg,the girl and the man,different headphones,a girl,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The girl and the man wore a headphone. ,1
0_l_l_0011_n_o.jpg,l_l_0011_n_o.jpg,the man and the boy,the same helmet,a man,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The man and the boy wore a helmet. ,0
1_l_l_0011_n_o.jpg,l_l_0011_n_o.jpg,the man and the boy,different helmets,a man,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The man and the boy wore a helmet. ,1
0_l_l_0011_o.jpg,l_l_0011_o.jpg,the woman and the girl,the same jacket,a woman,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the girl wore a jacket. ,0
1_l_l_0011_o.jpg,l_l_0011_o.jpg,the woman and the girl,different jackets,a woman,a satellite,Logical,Logical Form,Do [v1] wear [v2] ?,The woman and the girl wore a jacket. ,1
0_l_pp_0001.jpg,l_pp_0001.jpg,the sky,the telescope,the sky,a key,Logical,PP,Is [v1] with [v2] ?,The boy looked at the sky with a telescope. ,0
1_l_pp_0001.jpg,l_pp_0001.jpg,the boy,the telescope,a boy,a dog,Logical,PP,Is [v1] with [v2] ?,The boy looked at the sky with a telescope. ,1
0_l_pp_0001_n.jpg,l_pp_0001_n.jpg,the sky,the telescope,the sky,a satellite,Logical,PP,Is [v1] with [v2] ?,The girl looked at the sky with a telescope. ,0
1_l_pp_0001_n.jpg,l_pp_0001_n.jpg,the girl,the telescope,a girl,a satellite,Logical,PP,Is [v1] with [v2] ?,The girl looked at the sky with a telescope. ,1
0_l_pp_0001_n_o.jpg,l_pp_0001_n_o.jpg,the map,a magnifying glass,a map,a satellite,Logical,PP,Is [v1] with [v2] ?,The woman looked at the map with a magnifying glass. ,0
1_l_pp_0001_n_o.jpg,l_pp_0001_n_o.jpg,the woman,a magnifying glass,a woman,a satellite,Logical,PP,Is [v1] with [v2] ?,The woman looked at the map with a magnifying glass. ,1
0_l_pp_0001_o.jpg,l_pp_0001_o.jpg,the mountains,a camera,mountains,a satellite,Logical,PP,Is [v1] with [v2] ?,The man admired the mountains with a camera. ,0
1_l_pp_0001_o.jpg,l_pp_0001_o.jpg,the man,a camera,a man,a satellite,Logical,PP,Is [v1] with [v2] ?,The man admired the mountains with a camera. ,1
0_l_pp_0003.jpg,l_pp_0003.jpg,the sky,a hat,the sky,a key,Logical,PP,Is [v1] with [v2] ?,The girl looked at the sky with a hat. ,0
1_l_pp_0003.jpg,l_pp_0003.jpg,the girl,a hat,a girl,a mouse,Logical,PP,Is [v1] with [v2] ?,The girl looked at the sky with a hat. ,1
0_l_pp_0003_n.jpg,l_pp_0003_n.jpg,the sky,a hat,the sky,a satellite,Logical,PP,Is [v1] with [v2] ?,The boy looked at the sky with a hat. ,0
1_l_pp_0003_n.jpg,l_pp_0003_n.jpg,the boy,a hat,a boy,a satellite,Logical,PP,Is [v1] with [v2] ?,The boy looked at the sky with a hat. ,1
0_l_pp_0003_n_o.jpg,l_pp_0003_n_o.jpg,the wolf,a gun,a wolf,a satellite,Logical,PP,Is [v1] with [v2] ?,The man shot the wolf with a gun. ,0
1_l_pp_0003_n_o.jpg,l_pp_0003_n_o.jpg,the man,a gun,a man,a satellite,Logical,PP,Is [v1] with [v2] ?,The man shot the wolf with a gun. ,1
0_l_pp_0003_o.jpg,l_pp_0003_o.jpg,the performance,a phone,a woman,a satellite,Logical,PP,Is [v1] with [v2] ?,The woman record the performance with a phone. ,0
1_l_pp_0003_o.jpg,l_pp_0003_o.jpg,the woman,a phone,a woman,a satellite,Logical,PP,Is [v1] with [v2] ?,The woman record the performance with a phone. ,1
0_l_pp_0005.jpg,l_pp_0005.jpg,the sun,sunglasses,the sun,a key,Logical,PP,Is [v1] with [v2] ?,The man looked at the sun with sunglasses. ,0
1_l_pp_0005.jpg,l_pp_0005.jpg,the man,sunglasses,a man,a tree,Logical,PP,Is [v1] with [v2] ?,The man looked at the sun with sunglasses. ,1
0_l_pp_0005_n.jpg,l_pp_0005_n.jpg,the sun,sunglasses,the sun,a satellite,Logical,PP,Is [v1] with [v2] ?,The woman looked at the sun with sunglasses. ,0
1_l_pp_0005_n.jpg,l_pp_0005_n.jpg,the woman,sunglasses,a woman,a satellite,Logical,PP,Is [v1] with [v2] ?,The woman looked at the sun with sunglasses. ,1
0_l_pp_0005_n_o.jpg,l_pp_0005_n_o.jpg,the game,telescope,a girl,a satellite,Logical,PP,Is [v1] with [v2] ?,The girl watched the game with telescope. ,0
1_l_pp_0005_n_o.jpg,l_pp_0005_n_o.jpg,the girl,telescope,a girl,a satellite,Logical,PP,Is [v1] with [v2] ?,The girl watched the game with telescope. ,1
0_l_pp_0005_o.jpg,l_pp_0005_o.jpg,the movie,telescope,a boy,a satellite,Logical,PP,Is [v1] with [v2] ?,The boy watched the movie with popcorn. ,0
1_l_pp_0005_o.jpg,l_pp_0005_o.jpg,the boy,telescope,a boy,a satellite,Logical,PP,Is [v1] with [v2] ?,The boy watched the movie with popcorn. ,1
0_l_pp_0007.jpg,l_pp_0007.jpg,the moon,a dog,the moon,a mask,Logical,PP,Is [v1] with [v2] ?,The woman looked at the moon with a dog. ,0
1_l_pp_0007.jpg,l_pp_0007.jpg,the woman,a dog,a woman,cat,Logical,PP,Is [v1] with [v2] ?,The woman looked at the moon with a dog. ,1
0_l_pp_0007_n.jpg,l_pp_0007_n.jpg,the moon,a dog,the moon,a satellite,Logical,PP,Is [v1] with [v2] ?,The man looked at the moon with a dog. ,0
1_l_pp_0007_n.jpg,l_pp_0007_n.jpg,the man,a dog,a man,a satellite,Logical,PP,Is [v1] with [v2] ?,The man looked at the moon with a dog. ,1
0_l_pp_0007_n_o.jpg,l_pp_0007_n_o.jpg,the stars,a cat,stars,a satellite,Logical,PP,Is [v1] with [v2] ?,The girl looked at the stars with a cat. ,0
1_l_pp_0007_n_o.jpg,l_pp_0007_n_o.jpg,the girl,a cat,a girl,a satellite,Logical,PP,Is [v1] with [v2] ?,The girl looked at the star with a cat. ,1
0_l_pp_0007_o.jpg,l_pp_0007_o.jpg,the sun,a dog,the sun,a satellite,Logical,PP,Is [v1] with [v2] ?,The boy looked at the sun with a dog. ,0
1_l_pp_0007_o.jpg,l_pp_0007_o.jpg,the boy,a dog,a boy,a satellite,Logical,PP,Is [v1] with [v2] ?,The boy looked at the sun with a dog. ,1
0_l_pp_0009.jpg,l_pp_0009.jpg,the bird,a cat,a bird,a key,Logical,PP,Is [v1] with [v2] ?,The boy looked at the bird in the sky with a cat. ,0
1_l_pp_0009.jpg,l_pp_0009.jpg,the boy,a cat,a boy,a dog,Logical,PP,Is [v1] with [v2] ?,The boy looked at the bird in the sky with a cat. ,1
0_l_pp_0009_n.jpg,l_pp_0009_n.jpg,the bird,a cat,a bird,a satellite,Logical,PP,Is [v1] with [v2] ?,The girl looked at the bird in the sky with a cat. ,0
1_l_pp_0009_n.jpg,l_pp_0009_n.jpg,the girl,a cat,a girl,a satellite,Logical,PP,Is [v1] with [v2] ?,The girl looked at the bird in the sky with a cat. ,1
0_l_pp_0009_n_o.jpg,l_pp_0009_n_o.jpg,the fish,the sunglasses,a fish,a coconut,Logical,PP,Is [v1] with [v2] ?,The man looked at the fish in the tank with the sunglasses. ,0
1_l_pp_0009_n_o.jpg,l_pp_0009_n_o.jpg,the man,the sunglasses,a man,a coconut,Logical,PP,Is [v1] with [v2] ?,The man looked at the fish in the tank with the sunglasses. ,1
0_l_pp_0009_o.jpg,l_pp_0009_o.jpg,the bill,the mask,a woman,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman looked at the bill with a mask. ,0
1_l_pp_0009_o.jpg,l_pp_0009_o.jpg,the woman,the mask,a woman,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman looked at the bill with a mask. ,1
0_l_pp_0011.jpg,l_pp_0011.jpg,the school,a relief,a girl,a key,Logical,PP,Is [v1] with [v2] ?,The girl quitted the school with a relief. ,0
1_l_pp_0011.jpg,l_pp_0011.jpg,the girl,a relief,a girl,a mouse,Logical,PP,Is [v1] with [v2] ?,The girl quitted the school with a relief. ,1
0_l_pp_0011_n.jpg,l_pp_0011_n.jpg,the school,a relief,a boy,a coconut,Logical,PP,Is [v1] with [v2] ?,The boy quitted the school with a relief. ,0
1_l_pp_0011_n.jpg,l_pp_0011_n.jpg,the boy,a relief,a boy,a coconut,Logical,PP,Is [v1] with [v2] ?,The boy quitted the school with a relief. ,1
0_l_pp_0011_n_o.jpg,l_pp_0011_n_o.jpg,the test,a relief,a man,a coconut,Logical,PP,Is [v1] with [v2] ?,The man passed the test with a relief. ,0
1_l_pp_0011_n_o.jpg,l_pp_0011_n_o.jpg,the man,a relief,a man,a coconut,Logical,PP,Is [v1] with [v2] ?,The man passed the test with a relief. ,1
0_l_pp_0011_o.jpg,l_pp_0011_o.jpg,the house,a relief,a house,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman finished cleaning the house with a relief. ,0
1_l_pp_0011_o.jpg,l_pp_0011_o.jpg,the woman,a relief,a woman,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman finished cleaning the house with a relief. ,1
0_l_pp_0013.jpg,l_pp_0013.jpg,the school,tears,a boy,a key,Logical,PP,Is [v1] with [v2] ?,The boy left the school with tears. ,0
1_l_pp_0013.jpg,l_pp_0013.jpg,the boy,tears,a boy,a dog,Logical,PP,Is [v1] with [v2] ?,The boy left the school with tears. ,1
0_l_pp_0013_n.jpg,l_pp_0013_n.jpg,the school,tears,tears,a coconut,Logical,PP,Is [v1] with [v2] ?,The girl left the school with tears. ,0
1_l_pp_0013_n.jpg,l_pp_0013_n.jpg,the girl,tears,a girl,a coconut,Logical,PP,Is [v1] with [v2] ?,The girl left the school with tears. ,1
0_l_pp_0013_n_o.jpg,l_pp_0013_n_o.jpg,the story,tears,tears,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman shared a story with tears. ,0
1_l_pp_0013_n_o.jpg,l_pp_0013_n_o.jpg,the woman,tears,a woman,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman shared a story with tears. ,1
0_l_pp_0013_o.jpg,l_pp_0013_o.jpg,the ring,tears,a ring,a coconut,Logical,PP,Is [v1] with [v2] ?,The man took off the ring with tears. ,0
1_l_pp_0013_o.jpg,l_pp_0013_o.jpg,the man,tears,a man,a coconut,Logical,PP,Is [v1] with [v2] ?,The man took off the ring with tears. ,1
0_l_pp_0015.jpg,l_pp_0015.jpg,the country,regrets,a man,a cat,Logical,PP,Is [v1] with [v2] ?,The man left the country with regrets. ,0
1_l_pp_0015.jpg,l_pp_0015.jpg,the man,regrets,a man,a chair,Logical,PP,Is [v1] with [v2] ?,The man left the country with regrets. ,1
0_l_pp_0015_n.jpg,l_pp_0015_n.jpg,the country,regrets,a woman,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman left the country with regrets. ,0
1_l_pp_0015_n.jpg,l_pp_0015_n.jpg,the woman,regrets,a woman,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman left the country with regrets. ,1
0_l_pp_0015_n_o.jpg,l_pp_0015_n_o.jpg,the game,regrets,a boy,a coconut,Logical,PP,Is [v1] with [v2] ?,The boy gave up the game with regrets. ,0
1_l_pp_0015_n_o.jpg,l_pp_0015_n_o.jpg,the boy,regrets,a boy,a coconut,Logical,PP,Is [v1] with [v2] ?,The boy gave up the game with regrets. ,1
0_l_pp_0015_o.jpg,l_pp_0015_o.jpg,the exam,regrets,a girl,a coconut,Logical,PP,Is [v1] with [v2] ?,The girl failed an exam with regrets. ,0
1_l_pp_0015_o.jpg,l_pp_0015_o.jpg,the girl,regrets,a girl,a coconut,Logical,PP,Is [v1] with [v2] ?,The girl failed an exam with regrets. ,1
0_l_pp_0016.jpg,l_pp_0016.jpg,the meal,a smile,a meal,a boy,Logical,PP,Is [v1] with [v2] ?,The woman is preparing the meal with a smile. ,0
1_l_pp_0016.jpg,l_pp_0016.jpg,the woman,a smile,a woman,a boy,Logical,PP,Is [v1] with [v2] ?,The woman is preparing the meal with a smile. ,1
0_l_pp_0016_n.jpg,l_pp_0016_n.jpg,the meal,a smile,a meal,a coconut,Logical,PP,Is [v1] with [v2] ?,The man is preparing the meal with a smile. ,0
1_l_pp_0016_n.jpg,l_pp_0016_n.jpg,the man,a smile,a man,a coconut,Logical,PP,Is [v1] with [v2] ?,The man is preparing the meal with a smile. ,1
0_l_pp_0016_n_o.jpg,l_pp_0016_n_o.jpg,the cards,a smile,a boy,a coconut,Logical,PP,Is [v1] with [v2] ?,The boy is playing cards with a smile. ,0
1_l_pp_0016_n_o.jpg,l_pp_0016_n_o.jpg,the boy,a smile,a boy,a coconut,Logical,PP,Is [v1] with [v2] ?,The boy is playing cards with a smile. ,1
0_l_pp_0016_o.jpg,l_pp_0016_o.jpg,the hair,a smile,a girl,a coconut,Logical,PP,Is [v1] with [v2] ?,The girl is drying the hair with a smile. ,0
1_l_pp_0016_o.jpg,l_pp_0016_o.jpg,the girl,a smile,a girl,a coconut,Logical,PP,Is [v1] with [v2] ?,The girl is drying the hair with a smile. ,1
0_l_pp_0017.jpg,l_pp_0017.jpg,the question,confidence,a boy,a TV,Logical,PP,Is [v1] with [v2] ?,The boy answered the question with confidence. ,0
1_l_pp_0017.jpg,l_pp_0017.jpg,the boy,confidence,a boy,a computer,Logical,PP,Is [v1] with [v2] ?,The boy answered the question with confidence. ,1
0_l_pp_0017_n.jpg,l_pp_0017_n.jpg,the question,confidence,a girl,a coconut,Logical,PP,Is [v1] with [v2] ?,The girl answered the question with confidence. ,0
1_l_pp_0017_n.jpg,l_pp_0017_n.jpg,the girl,confidence,a girl,a coconut,Logical,PP,Is [v1] with [v2] ?,The girl answered the question with confidence. ,1
0_l_pp_0017_n_o.jpg,l_pp_0017_n_o.jpg,the deal,confidence,a man,a coconut,Logical,PP,Is [v1] with [v2] ?,The man negotiating a deal with confidence. ,0
1_l_pp_0017_n_o.jpg,l_pp_0017_n_o.jpg,the man,confidence,a man,a coconut,Logical,PP,Is [v1] with [v2] ?,The man negotiating a deal with confidence. ,1
0_l_pp_0017_o.jpg,l_pp_0017_o.jpg,the proposal,confidence,a woman,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman presenting a proposal with confidence. ,0
1_l_pp_0017_o.jpg,l_pp_0017_o.jpg,the woman,confidence,a woman,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman presenting a proposal with confidence. ,1
0_l_pp_0018.jpg,l_pp_0018.jpg,the problem,patience,a girl,a lighter,Logical,PP,Is [v1] with [v2] ?,The girl explained the problem with patience. ,0
1_l_pp_0018.jpg,l_pp_0018.jpg,the girl,patience,a girl,a bike,Logical,PP,Is [v1] with [v2] ?,The girl explained the problem with patience. ,1
0_l_pp_0018_n.jpg,l_pp_0018_n.jpg,the problem,patience,a boy,a coconut,Logical,PP,Is [v1] with [v2] ?,The boy explained the problem with patience. ,0
1_l_pp_0018_n.jpg,l_pp_0018_n.jpg,the boy,patience,a boy,a coconut,Logical,PP,Is [v1] with [v2] ?,The boy explained the problem with patience. ,1
0_l_pp_0018_n_o.jpg,l_pp_0018_n_o.jpg,the puzzle,patience,a woman,a coconut,Logical,PP,Is [v1] with [v2] ?,The woman is solving a puzzle with patience. ,0
1_l_pp_0018_n_o.jpg,l_pp_0018_n_o.jpg,the woman,patience,a woman,a durian,Logical,PP,Is [v1] with [v2] ?,The woman is solving a puzzle with patience. ,1
0_l_pp_0018_o.jpg,l_pp_0018_o.jpg,the puzzle,patience,a man,a durian,Logical,PP,Is [v1] with [v2] ?,The man is solving a puzzle with patience. ,0
1_l_pp_0018_o.jpg,l_pp_0018_o.jpg,the man,patience,a man,a durian,Logical,PP,Is [v1] with [v2] ?,The man is solving a puzzle with patience. ,1
0_l_vp_0001.jpg,l_vp_0001.jpg,the girl,the tree,a girl,a mouse,Logical,VP,Is [v1] sleeping under [v2] ?,The girl looked at the cat sleeping under the tree. ,0
1_l_vp_0001.jpg,l_vp_0001.jpg,the cat,the tree,a cat,a banana,Logical,VP,Is [v1] sleeping under [v2] ?,The girl looked at the cat sleeping under the tree. ,1
0_l_vp_0001_n.jpg,l_vp_0001_n.jpg,the boy,the tree,a boy,a durian,Logical,VP,Is [v1] sleeping under [v2] ?,The boy looked at the dog sleeping under the tree. ,0
1_l_vp_0001_n.jpg,l_vp_0001_n.jpg,the dog,the tree,a dog,a durian,Logical,VP,Is [v1] sleeping under [v2] ?,The boy looked at the dog sleeping under the tree. ,1
0_l_vp_0001_n_o.jpg,l_vp_0001_n_o.jpg,the man,the lake,a man,a durian,Logical,VP,Is [v1] flying above [v2] ?,The man looked at the bird flying above the lake. ,0
1_l_vp_0001_n_o.jpg,l_vp_0001_n_o.jpg,the bird,the lake,a bird,a durian,Logical,VP,Is [v1] flying above [v2] ?,The man looked at the bird flying above the lake. ,1
0_l_vp_0001_o.jpg,l_vp_0001_o.jpg,the woman,the room,a woman,a durian,Logical,VP,Is [v1] flying inside [v2] ?,The woman looked at the bird flying inside the room. ,0
1_l_vp_0001_o.jpg,l_vp_0001_o.jpg,the bird,the room,a bird,a durian,Logical,VP,Is [v1] flying inside [v2] ?,The woman looked at the bird flying inside the room. ,1
0_l_vp_0002.jpg,l_vp_0002.jpg,the tree,a bike,a tree,an apple,Logical,VP,Is [v1] riding [v2] ?,The boy looked at the tree riding a bike. ,0
1_l_vp_0002.jpg,l_vp_0002.jpg,the boy,a bike,a boy,a dog,Logical,VP,Is [v1] riding [v2] ?,The boy looked at the tree riding a bike. ,1
0_l_vp_0002_n.jpg,l_vp_0002_n.jpg,the car,a bike,a car,a durian,Logical,VP,Is [v1] riding [v2] ?,The girl looked at the car riding a bike. ,0
1_l_vp_0002_n.jpg,l_vp_0002_n.jpg,the girl,a bike,a girl,a durian,Logical,VP,Is [v1] riding [v2] ?,The girl looked at the car riding a bike. ,1
0_l_vp_0002_n_o.jpg,l_vp_0002_n_o.jpg,the sky,a car,the sky,a durian,Logical,VP,Is [v1] driving [v2] ?,The man looked at the sky driving a car. ,0
1_l_vp_0002_n_o.jpg,l_vp_0002_n_o.jpg,the man,a car,a man,a durian,Logical,VP,Is [v1] driving [v2] ?,The man looked at the sky driving a car. ,1
0_l_vp_0002_o.jpg,l_vp_0002_o.jpg,the traffic light,a box,a traffic light,a durian,Logical,VP,Is [v1] carrying [v2] ?,The woman looked at the traffic light carrying a box. ,0
1_l_vp_0002_o.jpg,l_vp_0002_o.jpg,the woman,a box,a woman,a durian,Logical,VP,Is [v1] carrying [v2] ?,The woman looked at the traffic light carrying a box. ,1
0_l_vp_0003.jpg,l_vp_0003.jpg,the phone,the street,a phone,a basketball,Logical,VP,Is [v1] walking on [v2] ?,The man looked at the phone walking on the street. ,0
1_l_vp_0003.jpg,l_vp_0003.jpg,the man,the street,a man,a table,Logical,VP,Is [v1] walking on [v2] ?,The man looked at the phone walking on the street. ,1
0_l_vp_0003_n.jpg,l_vp_0003_n.jpg,the phone,the street,a phone,a durian,Logical,VP,Is [v1] walking on [v2] ?,The woman looked at the phone walking on the street. ,0
1_l_vp_0003_n.jpg,l_vp_0003_n.jpg,the woman,the street,a woman,a durian,Logical,VP,Is [v1] walking on [v2] ?,The woman looked at the phone walking on the street. ,1
0_l_vp_0003_n_o.jpg,l_vp_0003_n_o.jpg,the umbrella,the rain,an umbrella,a durian,Logical,VP,Is [v1] walking in [v2] ?,The boy held an umbrella walking in the rain. ,0
1_l_vp_0003_n_o.jpg,l_vp_0003_n_o.jpg,the boy,the rain,a boy,a durian,Logical,VP,Is [v1] walking in [v2] ?,The boy held an umbrella walking in the rain. ,1
0_l_vp_0003_o.jpg,l_vp_0003_o.jpg,the bag,the street,a bag,a durian,Logical,VP,Is [v1] running on [v2] ?,The girl held a bag running on the street. ,0
1_l_vp_0003_o.jpg,l_vp_0003_o.jpg,the girl,the street,a girl,a durian,Logical,VP,Is [v1] running on [v2] ?,The girl held a bag running on the street. ,1
0_l_vp_0004.jpg,l_vp_0004.jpg,the book,the meal,a book,a bicycle,Logical,VP,Is [v1] cooking [v2] ?,The woman looked at the book cooking the meal. ,0
1_l_vp_0004.jpg,l_vp_0004.jpg,the woman,the meal,a woman,a cat,Logical,VP,Is [v1] cooking [v2] ?,The woman looked at the book cooking the meal. ,1
0_l_vp_0004_n.jpg,l_vp_0004_n.jpg,the TV,the meal,a TV,a durian,Logical,VP,Is [v1] cooking [v2] ?,The man looked at the TV cooking the meal. ,0
1_l_vp_0004_n.jpg,l_vp_0004_n.jpg,the man,the meal,a man,a durian,Logical,VP,Is [v1] cooking [v2] ?,The man looked at the TV cooking the meal. ,1
0_l_vp_0004_n_o.jpg,l_vp_0004_n_o.jpg,the TV,the bed,a TV,a durian,Logical,VP,Is [v1] resting on [v2] ?,The girl looked at the TV resting on the bed. ,0
1_l_vp_0004_n_o.jpg,l_vp_0004_n_o.jpg,the girl,the bed,a girl,a durian,Logical,VP,Is [v1] resting on [v2] ?,The girl looked at the TV resting on the bed. ,1
0_l_vp_0004_o.jpg,l_vp_0004_o.jpg,the phone,the meal,a phone,a durian,Logical,VP,Is [v1] waiting for [v2] ?,The boy looked at the phone waiting for the meal. ,0
1_l_vp_0004_o.jpg,l_vp_0004_o.jpg,the boy,the meal,a boy,a durian,Logical,VP,Is [v1] waiting for [v2] ?,The boy looked at the phone waiting for the meal. ,1
0_l_vp_0005.jpg,l_vp_0005.jpg,the screen,the game,a girl,an apple,Logical,VP,Is [v1] playing [v2] ?,The girl looked at the screen playing game. ,0
1_l_vp_0005.jpg,l_vp_0005.jpg,the girl,the game,a girl,a dog,Logical,VP,Is [v1] playing [v2] ?,The girl looked at the screen playing game. ,1
0_l_vp_0005_n.jpg,l_vp_0005_n.jpg,the screen,the game,a boy,a durian,Logical,VP,Is [v1] playing [v2] ?,The boy looked at the screen playing game. ,0
1_l_vp_0005_n.jpg,l_vp_0005_n.jpg,the boy,the game,a boy,a durian,Logical,VP,Is [v1] playing [v2] ?,The boy looked at the screen playing game. ,1
0_l_vp_0005_n_o.jpg,l_vp_0005_n_o.jpg,the stage,the song,a woman,a durian,Logical,VP,Is [v1] singing [v2] ?,The woman stood on the stage singing a song. ,0
1_l_vp_0005_n_o.jpg,l_vp_0005_n_o.jpg,the woman,the song,a woman,a durian,Logical,VP,Is [v1] singing [v2] ?,The woman stood on the stage singing a song. ,1
0_l_vp_0005_o.jpg,l_vp_0005_o.jpg,the table,the song,a table,a durian,Logical,VP,Is [v1] singing [v2] ?,The man sat at the table singing a song. ,0
